,numero,latitud,longitud,fecha,tmax,tmin,GDDR,GDDTS,GDDSS
191,22581,22.16502778,-102.2951944,2003-11-08 00:00:00,26.0,4.7,5.5,4.389671361502347,4.749092463607626
192,22581,22.16502778,-102.2951944,2003-11-09 00:00:00,25.2,4.9,5.5,4.172413793103448,4.591862862617987
193,22581,22.16502778,-102.2951944,2003-11-10 00:00:00,25.1,6.0,5.5,4.376963350785341,4.72836230110019
194,22581,22.16502778,-102.2951944,2003-11-11 00:00:00,26.8,4.5,5.5,4.587443946188341,4.888150560352661
195,22581,22.16502778,-102.2951944,2003-11-12 00:00:00,27.1,6.4,5.5,5.101449275362319,5.231965458783417
196,22581,22.16502778,-102.2951944,2003-11-13 00:00:00,24.0,3.6,5.5,3.504901960784314,4.102886342490151
197,22581,22.16502778,-102.2951944,2003-11-14 00:00:00,24.8,8.7,5.5,4.987577639751553,5.139464594113752
198,22581,22.16502778,-102.2951944,2003-11-15 00:00:00,26.8,6.6,5.5,5.064356435643565,5.2060580863413275
199,22581,22.16502778,-102.2951944,2003-11-16 00:00:00,25.6,4.9,5.5,4.304347826086956,4.686957454319142
200,22581,22.16502778,-102.2951944,2003-11-17 00:00:00,25.5,8.1,5.5,5.057471264367817,5.194197288710526
201,22581,22.16502778,-102.2951944,2003-11-18 00:00:00,27.3,6.6,5.5,5.207729468599033,5.303519512285474
202,22581,22.16502778,-102.2951944,2003-11-19 00:00:00,23.2,6.0,5.5,3.6453488372093017,4.15425543627899
203,22581,22.16502778,-102.2951944,2003-11-20 00:00:00,24.9,8.2,5.5,4.874251497005988,5.0628895519089365
204,22581,22.16502778,-102.2951944,2003-11-21 00:00:00,26.7,1.5,5.5,4.015873015873017,4.505399720579254
205,22581,22.16502778,-102.2951944,2003-11-22 00:00:00,27.2,1.8,5.5,4.200787401574804,4.633447508811873
206,22581,22.16502778,-102.2951944,2003-11-23 00:00:00,25.6,1.9,5.5,3.759493670886076,4.31839655418605
207,22581,22.16502778,-102.2951944,2003-11-24 00:00:00,24.1,0.7,5.5,3.102564102564102,3.82458051508434
208,22581,22.16502778,-102.2951944,2003-11-25 00:00:00,25.4,1.4,5.5,3.620833333333333,4.220175569145212
209,22581,22.16502778,-102.2951944,2003-11-26 00:00:00,24.3,4.2,5.5,3.7213930348258706,4.263150362752984
210,22581,22.16502778,-102.2951944,2003-11-27 00:00:00,26.1,2.1,5.5,3.941666666666667,4.448989367744158
211,22581,22.16502778,-102.2951944,2003-11-28 00:00:00,19.1,6.2,3.5500000000000007,1.9538759689922482,2.3884520294399074
212,22581,22.16502778,-102.2951944,2003-11-29 00:00:00,22.2,1.1,5.100000000000001,2.465402843601896,3.184908240716811
213,22581,22.16502778,-102.2951944,2003-11-30 00:00:00,24.2,1.5,5.5,3.2466960352422904,3.9301044017394866
214,22581,22.16502778,-102.2951944,2003-12-01 00:00:00,25.0,1.6,5.5,3.5256410256410255,4.146771279568065
215,22581,22.16502778,-102.2951944,2003-12-02 00:00:00,22.4,2.0,5.199999999999999,2.650980392156862,3.347270855633084
216,22581,22.16502778,-102.2951944,2003-12-03 00:00:00,24.0,0.7,5.5,3.0686695278969953,3.796559580100862
217,22581,22.16502778,-102.2951944,2003-12-04 00:00:00,22.7,0.7,5.350000000000001,2.6020454545454537,3.352596098518717
218,22581,22.16502778,-102.2951944,2003-12-05 00:00:00,22.2,-0.6,5.100000000000001,2.281578947368421,3.0487495327669385
219,22581,22.16502778,-102.2951944,2003-12-06 00:00:00,19.3,1.8,3.6500000000000004,1.522571428571429,2.0984690102643615
220,22581,22.16502778,-102.2951944,2003-12-07 00:00:00,21.7,-0.6,4.850000000000001,2.1096412556053807,2.854109578668132
221,22581,22.16502778,-102.2951944,2003-12-08 00:00:00,21.4,0.0,4.699999999999999,2.064485981308411,2.7809878532336687
222,22581,22.16502778,-102.2951944,2003-12-09 00:00:00,22.7,3.0,5.350000000000001,2.905837563451776,3.571912638715827
223,22581,22.16502778,-102.2951944,2003-12-10 00:00:00,21.7,-1.1,4.850000000000001,2.063377192982456,2.8190568359963644
224,22581,22.16502778,-102.2951944,2003-12-11 00:00:00,22.3,4.6,5.149999999999999,2.9968926553672315,3.5798176785839795
225,22581,22.16502778,-102.2951944,2003-12-12 00:00:00,21.1,3.6,4.550000000000001,2.366000000000001,2.9623391583479184
226,22581,22.16502778,-102.2951944,2003-12-13 00:00:00,19.1,4.7,3.5500000000000007,1.7503472222222225,2.2419755086763082
227,22581,22.16502778,-102.2951944,2003-12-14 00:00:00,22.3,-5.1,5.149999999999999,1.9359489051094894,2.795742554261513
228,22581,22.16502778,-102.2951944,2003-12-15 00:00:00,23.7,-5.0,5.5,2.3763066202090593,3.2742459915286886
